season,match_week,date,kickoff,referee,stadium,attendance,home,away,home_score,away_score,home_ht_score,away_ht_score,home_goals,away_goals,home_yellow_pl,away_yellow_pl,home_red_pl,away_red_pl,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,home_lineup,away_lineup
2019/20,23,Sat 18 Jan 2020,13:00,Andy Madley,Amex Stadium- Falmer,Att: 30551,Brighton and Hove Albion,Aston Villa,1,1,1,0,Leandro Trossard 38' - ,Jack Grealish 75' - ,Lewis Dunk - Adam Webster - Neal Maupay - ,Daniel Drinkwater - Marvelous Nakamba - Conor Hourihane - ,,,55.3,44.7,2.0,3.0,10.0,8.0,500.0,397.0,3.0,4.0,2.0,4.0,3.0,3.0,0,0,11.0,13.0,Mat Ryan - Lewis Dunk - Adam Webster - Bernardo - Steven Alzate - Dale Stephens - Leandro Trossard - Aaron Mooy - Davy Pröpper - Neal Maupay - Aaron Connolly - ,Pepe Reina - Ezri Konsa Ngoyo - Kortney Hause - Tyrone Mings - Daniel Drinkwater - Marvelous Nakamba - Matt Targett - Frederic Guilbert - Jack Grealish - Trézéguet - Anwar El Ghazi - 
2019/20,23,Sun 19 Jan 2020,12:00,Anthony Taylor,Turf Moor- Burnley,Att: 19788,Burnley,Leicester City,2,1,0,1,Chris Wood 56' - Ashley Westwood 79' - ,Harvey Barnes 33' - ,Ben Mee - ,,,,44.5,55.5,5.0,8.0,8.0,18.0,386.0,492.0,4.0,5.0,1.0,0.0,1.0,0.0,0,0,14.0,8.0,Nick Pope - Charlie Taylor - James Tarkowski - Ben Mee - Phil Bardsley - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Jay Rodriguez - ,Kasper Schmeichel - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Christian Fuchs - James Maddison - Harvey Barnes - Ayoze Pérez - Nampalys Mendy - Dennis Praet - Jamie Vardy - 
2019/20,23,Sun 19 Jan 2020,14:30,Craig Pawson,Anfield- Liverpool,Att: 52916,Liverpool,Manchester United,2,0,1,0,Virgil van Dijk 14' - Mohamed Salah 90 +3' - ,,Mohamed Salah - ,Nemanja Matic - David de Gea - Luke Shaw - ,,,53.2,46.8,5.0,4.0,16.0,9.0,509.0,455.0,11.0,5.0,2.0,3.0,1.0,3.0,0,0,7.0,10.0,Alisson - Virgil van Dijk - Joseph Gomez - Andrew Robertson - Trent Alexander-Arnold - Georginio Wijnaldum - Jordan Henderson - Alex Oxlade-Chamberlain - Roberto Firmino - Sadio Mané - Mohamed Salah  - ,David de Gea - Victor Lindelöf - Harry Maguire - Luke Shaw - Fred - Aaron Wan-Bissaka - Nemanja Matic - Brandon Williams - Anthony Martial - Andreas Pereira - Daniel James - 
2019/20,23,Sat 18 Jan 2020,13:00,Graham Scott,Etihad Stadium- Manchester,Att: 54439,Manchester City,Crystal Palace,2,2,0,1,Sergio Agüero 82'  87' - ,Cenk Tosun 39' - Fernandinho 90' (og) - ,Benjamin Mendy - ,James McArthur - Jordan Ayew - ,,,72.5,27.5,6.0,3.0,25.0,5.0,666.0,270.0,14.0,2.0,0.0,1.0,1.0,2.0,0,0,9.0,7.0,Ederson - John Stones - Benjamin Mendy - FernandinhoOwn  - João Cancelo - Ilkay Gündogan - Kevin De Bruyne - David Silva - Raheem Sterling - Sergio Agüero  - Bernardo Silva - ,Vicente Guaita - Gary Cahill - James Tomkins - Martin Kelly - Jairo Riedewald - James McCarthy - Cheikhou Kouyaté - Jordan Ayew - Wilfried Zaha - James McArthur - Cenk Tosun - 
2019/20,23,Sat 18 Jan 2020,15:30,Chris Kavanagh,St. James' Park- Newcastle,Att: 52217,Newcastle United,Chelsea,1,0,0,0,Isaac Hayden 90 +4' - ,,Isaac Hayden - ,Emerson - ,,,30.1,69.9,2.0,4.0,7.0,19.0,286.0,655.0,1.0,10.0,1.0,2.0,1.0,1.0,0,0,9.0,14.0,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Jetro Willems - Emil Krafth - Federico Fernández - Jonjo Shelvey - Allan Saint-Maximin - Isaac Hayden  - Miguel Almirón - Joelinton - ,Kepa Arrizabalaga - Antonio Rüdiger - Andreas Christensen - Reece James - César Azpilicueta - Jorginho - N'Golo Kanté - Mason Mount - Willian - Tammy Abraham - Callum Hudson-Odoi - 
2019/20,23,Sat 18 Jan 2020,13:00,Paul Tierney,Carrow Road- Norwich,Att: 26781,Norwich City,AFC Bournemouth,1,0,1,0,Teemu Pukki 33' (pen) - ,,Emiliano Buendía - Tim Krul - ,Callum Wilson - Adam Smith - ,Ben Godfrey - ,Steve Cook - ,66,34,5,3,16,6,635,316,4,5,0,3,2,2,1,1,10,10,Tim Krul - Max Aarons - Sam Byram - Christoph Zimmermann - Ben Godfrey - Todd Cantwell - Emiliano Buendía - Kenny McLean - Ondrej Duda - Alexander Tettey - Teemu PukkiPen. Scored - ,Aaron Ramsdale - Steve Cook - Nathan Aké - Adam Smith - Diego Rico - Dan Gosling - Jefferson Lerma - Philip Billing - Callum Wilson - Harry Wilson - Ryan Fraser - 
2019/20,23,Sat 18 Jan 2020,13:00,Darren England,St. Mary's Stadium- Southampton,Att: 31152,Southampton,Wolverhampton Wanderers,2,3,2,0,Jan Bednarek 15' - Shane Long 35' - ,Pedro Neto 53' - Raúl Jiménez 65' (pen)  76' - ,James Ward-Prowse - Jan Bednarek - ,Rúben Neves - ,,,52.5,47.5,5.0,4.0,11.0,8.0,402.0,371.0,1.0,3.0,2.0,2.0,2.0,1.0,0,0,13.0,12.0,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek  - James Ward-Prowse - Stuart Armstrong - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings - ,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Pedro Neto - Raúl JiménezPen. Scored  - Adama Traoré - 
2019/20,23,Sat 18 Jan 2020,10:30,Michael Oliver,Vicarage Road- Watford,Att: 21366,Watford,Tottenham Hotspur,0,0,0,0,,,Etienne Capoue - Abdoulaye Doucouré - ,Japhet Tanganga - Harry Winks - Jan Vertonghen - ,,,41.5,58.5,2.0,5.0,15.0,16.0,342.0,504.0,3.0,3.0,2.0,3.0,2.0,3.0,0,0,13.0,13.0,Ben Foster - Craig Dawson - Adrian Mariappa - Adam Masina - Craig Cathcart - Gerard Deulofeu - Nathaniel Chalobah - Abdoulaye Doucouré - Ismaila Sarr - Etienne Capoue - Troy Deeney - ,Paulo Gazzaniga - Toby Alderweireld - Jan Vertonghen - Serge Aurier - Japhet Tanganga - Harry Winks - Giovani Lo Celso - Dele Alli - Son Heung-Min - Erik Lamela - Lucas Moura - 
2019/20,23,Sat 18 Jan 2020,13:00,Andre Marriner,London Stadium- London,Att: 59915,West Ham United,Everton,1,1,1,1,Issa Diop 40' - ,Dominic Calvert-Lewin 44' - ,Pablo Zabaleta - ,,,,48.8,51.2,6.0,3.0,12.0,11.0,435.0,459.0,7.0,6.0,3.0,1.0,1.0,0.0,0,0,11.0,13.0,Darren Randolph - Aaron Cresswell - Pablo Zabaleta - Angelo Ogbonna - Issa Diop - Robert Snodgrass - Mark Noble - Pablo Fornals - Declan Rice - Manuel Lanzini - Sébastien Haller - ,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Séamus Coleman - Fabian Delph - Theo Walcott - Bernard - Tom Davies - Dominic Calvert-Lewin - Moise Kean - 
2019/20,24,Tue 21 Jan 2020,17:30,Martin Atkinson,Villa Park- Birmingham,Att: 40867,Aston Villa,Watford,2,1,0,1,Douglas Luiz 68' - Tyrone Mings 90 +5' - ,Troy Deeney 38' - ,Tyrone Mings - Douglas Luiz - ,Craig Cathcart - Abdoulaye Doucouré - ,,,64.5,35.5,5.0,2.0,16.0,8.0,558.0,314.0,6.0,3.0,0.0,3.0,2.0,2.0,0,0,11.0,18.0,Pepe Reina - Ezri Konsa Ngoyo - Kortney Hause - Tyrone Mings  - Daniel Drinkwater - Marvelous Nakamba - Matt Targett - Frederic Guilbert - Jack Grealish - Trézéguet - Anwar El Ghazi - ,Ben Foster - Craig Dawson - Adrian Mariappa - Adam Masina - Craig Cathcart - Gerard Deulofeu - Nathaniel Chalobah - Abdoulaye Doucouré - Etienne Capoue - Roberto Pereyra - Troy Deeney - 
2019/20,24,Tue 21 Jan 2020,17:30,Kevin Friend,Vitality Stadium- Bournemouth,Att: 10065,AFC Bournemouth,Brighton and Hove Albion,3,1,2,0,Harry Wilson 36' - Pascal Groß 41' (og) - Callum Wilson 74' - ,Aaron Mooy 81' - ,Jefferson Lerma - ,Bernardo - ,,,34.7,65.3,3.0,8.0,11.0,21.0,303.0,567.0,5.0,8.0,2.0,1.0,1.0,1.0,0,0,9.0,12.0,Aaron Ramsdale - Simon Francis - Nathan Aké - Adam Smith - Diego Rico - Jefferson Lerma - Harry Wilson - Ryan Fraser - Philip Billing - Dominic Solanke - Callum Wilson - ,Mat Ryan - Lewis Dunk - Adam Webster - Bernardo - Steven Alzate - Dale Stephens - Alireza Jahanbakhsh - Aaron Mooy - Davy Pröpper - Neal Maupay - Pascal GroßOwn  - 
2019/20,24,Tue 21 Jan 2020,17:30,Simon Hooper,Goodison Park- Liverpool,Att: 38822,Everton,Newcastle United,2,2,1,0,Moise Kean 30' - Dominic Calvert-Lewin 54' - ,Florian Lejeune 90 +4'  90 +5' - ,Dominic Calvert-Lewin - ,Ciaran Clark - ,,,54.9,45.1,8.0,3.0,17.0,9.0,562.0,462.0,6.0,4.0,1.0,0.0,1.0,1.0,0,0,13.0,10.0,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Djibril Sidibé - Fabian Delph - Theo Walcott - Morgan Schneiderlin - Bernard - Dominic Calvert-Lewin  - Moise Kean - ,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Matt Ritchie - Isaac Hayden - Federico Fernández - Matthew Longstaff - Miguel Almirón - Christian Atsu - Sean Longstaff - Joelinton - 
2019/20,24,Wed 22 Jan 2020,17:30,David Coote,King Power Stadium- Leicester,Att: 31968,Leicester City,West Ham United,4,1,2,0,Harvey Barnes 24' - Ricardo Pereira 45 +5' - Ayoze Pérez 81' (pen)  88' - ,Mark Noble 50' (pen) - ,Kasper Schmeichel - ,Angelo Ogbonna - ,,,67.3,32.7,8.0,2.0,19.0,6.0,569.0,273.0,7.0,8.0,2.0,1.0,1.0,1.0,0,0,10.0,19.0,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze PérezPen. Scored  - Nampalys Mendy - Jamie Vardy - ,Darren Randolph - Aaron Cresswell - Pablo Zabaleta - Angelo Ogbonna - Issa Diop - Arthur Masuaku - Robert Snodgrass - Mark NoblePen. Scored - Declan Rice - Manuel Lanzini - Sébastien Haller - 
2019/20,24,Wed 22 Jan 2020,18:15,Jonathan Moss,Old Trafford- Manchester,Att: 73198,Manchester United,Burnley,0,2,0,1,,Chris Wood 39' - Jay Rodriguez 56' - ,,Charlie Taylor - Ashley Westwood - ,,,72.2,27.8,7.0,2.0,24.0,5.0,692.0,261.0,5.0,2.0,2.0,2.0,0.0,2.0,0,0,11.0,7.0,David de Gea - Phil Jones - Harry Maguire - Aaron Wan-Bissaka - Brandon Williams - Juan Mata - Andreas Pereira - Fred - Daniel James - Nemanja Matic - Anthony Martial - ,Nick Pope - Matthew Lowton - Charlie Taylor - James Tarkowski - Ben Mee - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Jay Rodriguez - 
2019/20,24,Tue 21 Jan 2020,17:30,Lee Mason,Bramall Lane- Sheffield,Att: 31285,Sheffield United,Manchester City,0,1,0,0,,Sergio Agüero 73' - ,Muhamed Besic - Oliver Norwood - John Fleck - Oliver McBurnie - ,Fernandinho - Rodrigo - Sergio Agüero - ,,,32.7,67.3,1.0,5.0,4.0,18.0,286.0,600.0,5.0,13.0,4.0,1.0,4.0,3.0,0,0,13.0,13.0,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - Oliver Norwood - Muhamed Besic - Oliver McBurnie - Billy Sharp - ,Ederson - Aymeric Laporte - Fernandinho - Nicolás Otamendi - Kyle Walker - Oleksandr Zinchenko - Rodrigo - Kevin De Bruyne - Raheem Sterling - Gabriel Jesus - Riyad Mahrez - 
2019/20,24,Thu 23 Jan 2020,18:00,Michael Oliver,Molineux Stadium- Wolverhampton,Att: 31746,Wolverhampton Wanderers,Liverpool,1,2,0,1,Raúl Jiménez 51' - ,Jordan Henderson 8' - Roberto Firmino 84' - ,,Andrew Robertson - ,,,46.4,53.6,3.0,6.0,10.0,13.0,505.0,594.0,2.0,4.0,2.0,0.0,0.0,1.0,0,0,6.0,11.0,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Pedro Neto - Raúl Jiménez - Adama Traoré - ,Alisson - Virgil van Dijk - Joseph Gomez - Andrew Robertson - Trent Alexander-Arnold - Georginio Wijnaldum - Jordan Henderson - Alex Oxlade-Chamberlain - Roberto Firmino - Sadio Mané - Mohamed Salah - 
2019/20,24,Tue 21 Jan 2020,18:15,Stuart Attwell,Stamford Bridge- London,Att: 40577,Chelsea,Arsenal,2,2,1,0,Jorginho 28' (pen) - César Azpilicueta 84' - ,Gabriel Martinelli 63' - Héctor Bellerín 87' - ,Emerson - Andreas Christensen - ,Matteo Guendouzi - ,,David Luiz - ,58.8,41.2,8.0,2.0,19.0,2.0,546.0,385.0,17.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,11.0,6.0,Kepa Arrizabalaga - Antonio Rüdiger - Andreas Christensen - César Azpilicueta - Emerson - JorginhoPen. Scored - N'Golo Kanté - Mateo Kovacic - Willian - Tammy Abraham - Callum Hudson-Odoi - ,Bernd Leno - Héctor Bellerín - Shkodran Mustafi - David Luiz - Bukayo Saka - Mesut Özil - Lucas Torreira - Nicolas Pépé - Granit Xhaka - Gabriel Martinelli - Alexandre Lacazette - 
2019/20,24,Tue 21 Jan 2020,17:30,Andre Marriner,Selhurst Park- London,Att: 23739,Crystal Palace,Southampton,0,2,0,1,,Nathan Redmond 22' - Stuart Armstrong 48' - ,James Tomkins - ,Oriol Romeu - Nathan Redmond - ,,,44.4,55.6,0.0,6.0,6.0,15.0,365.0,451.0,0.0,8.0,2.0,1.0,1.0,2.0,0,0,12.0,13.0,Vicente Guaita - Gary Cahill - James Tomkins - Martin Kelly - Jairo Riedewald - James McCarthy - Cheikhou Kouyaté - Jordan Ayew - Wilfried Zaha - James McArthur - Cenk Tosun - ,Alex McCarthy - Cédric Soares - Jannik Vestergaard - Jack Stephens - Ryan Bertrand - James Ward-Prowse - Stuart Armstrong - Nathan Redmond  - Pierre-Emile Højbjerg - Shane Long - Michael Obafemi - 
2019/20,24,Wed 22 Jan 2020,17:30,Chris Kavanagh,Tottenham Hotspur Stadium- London,Att: 58182,Tottenham Hotspur,Norwich City,2,1,1,0,Dele Alli 38' - Son Heung-Min 79' - ,Teemu Pukki 70' (pen) - ,,Todd Cantwell - ,,,50.4,49.6,3.0,2.0,14.0,13.0,479.0,475.0,7.0,3.0,1.0,0.0,0.0,1.0,0,0,12.0,7.0,Hugo Lloris - Toby Alderweireld - Jan Vertonghen - Ryan Sessegnon - Serge Aurier - Son Heung-Min - Harry Winks - Erik Lamela - Giovani Lo Celso - Dele Alli - Lucas Moura - ,Tim Krul - Max Aarons - Sam Byram - Grant Hanley - Christoph Zimmermann - Lukas Rupp - Todd Cantwell - Kenny McLean - Ondrej Duda - Alexander Tettey - Teemu PukkiPen. Scored - 
2019/20,25,Sat 1 Feb 2020,13:00,Anthony Taylor,Vitality Stadium- Bournemouth,Att: 10722,AFC Bournemouth,Aston Villa,2,1,2,0,Philip Billing 37' - Nathan Aké 44' - ,Mbwana Samatta 70' - ,Jefferson Lerma - Callum Wilson - ,Tyrone Mings - Douglas Luiz - Kortney Hause - ,Jefferson Lerma - ,,39.6,60.4,6.0,4.0,16.0,17.0,303.0,457.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,0.0,10.0,15.0,Aaron Ramsdale - Simon Francis - Nathan Aké - Adam Smith - Diego Rico - Dan Gosling - Jefferson Lerma  - Philip Billing - Callum Wilson - Harry Wilson - Ryan Fraser - ,Pepe Reina - Ezri Konsa Ngoyo - Kortney Hause - Tyrone Mings - Douglas Luiz - Marvelous Nakamba - Matt Targett - Frederic Guilbert - Jack Grealish - Mbwana Samatta - Anwar El Ghazi - 
2019/20,25,Sun 2 Feb 2020,12:00,Chris Kavanagh,Turf Moor- Burnley,Att: 21048,Burnley,Arsenal,0,0,0,0,,,James Tarkowski - ,Mesut Özil - Granit Xhaka - Lucas Torreira - ,,,39.6,60.4,6.0,4.0,16.0,17.0,303.0,457.0,1.0,8.0,1.0,3.0,1.0,3.0,1.0,0.0,10.0,15.0,Nick Pope - Matthew Lowton - Charlie Taylor - James Tarkowski - Ben Mee - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Jay Rodriguez - ,Bernd Leno - Héctor Bellerín - Shkodran Mustafi - David Luiz - Bukayo Saka - Mesut Özil - Pierre-Emerick Aubameyang - Matteo Guendouzi - Granit Xhaka - Gabriel Martinelli - Alexandre Lacazette - 
2019/20,25,Sat 1 Feb 2020,13:00,Andy Madley,Selhurst Park- London,Att: 25170,Crystal Palace,Sheffield United,0,1,0,0,,Vicente Guaita 58' (og) - ,James Tomkins - Luka Milivojevic - Joel Ward - ,George Baldock - John Fleck - ,,,60.7,39.3,3.0,3.0,13.0,10.0,515.0,337.0,9.0,5.0,1.0,0.0,3.0,2.0,1.0,0.0,9.0,15.0,Vicente GuaitaOwn  - Gary Cahill - Joel Ward - Patrick van Aanholt - James Tomkins - James McCarthy - Luka Milivojevic - Jordan Ayew - Wilfried Zaha - James McArthur - Christian Benteke - ,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - Oliver Norwood - Sander Berge - Oliver McBurnie - Billy Sharp - 
2019/20,25,Sat 1 Feb 2020,10:30,Lee Mason,King Power Stadium- Leicester,Att: 32186,Leicester City,Chelsea,2,2,0,0,Harvey Barnes 54' - Ben Chilwell 64' - ,Antonio Rüdiger 46'  71' - ,James Maddison - Jonny Evans - ,Jorginho - Mateo Kovacic - ,,,49.7,50.3,4.0,3.0,14.0,7.0,478.0,485.0,4.0,6.0,1.0,1.0,2.0,2.0,0,0,16.0,14.0,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Hamza Choudhury - Jamie Vardy - ,Willy Caballero - Antonio Rüdiger  - Andreas Christensen - Reece James - César Azpilicueta - Jorginho - N'Golo Kanté - Pedro - Mason Mount - Callum Hudson-Odoi - Tammy Abraham - 
2019/20,25,Sat 1 Feb 2020,13:00,Kevin Friend,Anfield- Liverpool,Att: 53291,Liverpool,Southampton,4,0,0,0,Alex Oxlade-Chamberlain 47' - Jordan Henderson 60' - Mohamed Salah 71'  90' - ,,,James Ward-Prowse - Jack Stephens - ,,,61.5,38.5,9.0,4.0,16.0,17.0,530.0,321.0,6.0,11.0,2.0,5.0,0.0,2.0,0,0,9.0,15.0,Alisson - Virgil van Dijk - Joseph Gomez - Andrew Robertson - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Mohamed Salah  - Alex Oxlade-Chamberlain - ,Alex McCarthy - Jack Stephens - James Ward-Prowse - Ryan Bertrand - Jan Bednarek - Moussa Djenepo - Oriol Romeu - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings - 
2019/20,25,Sat 1 Feb 2020,15:30,Paul Tierney,Old Trafford- Manchester,Att: 73363,Manchester United,Wolverhampton Wanderers,0,0,0,0,,,Bruno Fernandes - Victor Lindelöf - Luke Shaw - ,Rúben Neves - João Moutinho - ,,,63.7,36.3,5.0,4.0,16.0,15.0,633.0,354.0,4.0,6.0,0.0,1.0,3.0,2.0,0,0,14.0,15.0,David de Gea - Victor Lindelöf - Harry Maguire - Luke Shaw - Aaron Wan-Bissaka - Juan Mata - Andreas Pereira - Fred - Bruno Fernandes - Daniel James - Anthony Martial - ,Rui Patrício - Willy Boly - Conor Coady - Romain Saïss - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota - Adama Traoré - 
2019/20,25,Sat 1 Feb 2020,13:00,Martin Atkinson,St. James' Park- Newcastle,Att: 52204,Newcastle United,Norwich City,0,0,0,0,,,DeAndre Yedlin - Nabil Bentaleb - ,Todd Cantwell - ,,,43.4,56.6,5.0,4.0,15.0,19.0,365.0,485.0,8.0,12.0,3.0,0.0,2.0,1.0,0,0,10.0,15.0,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Matt Ritchie - Federico Fernández - DeAndre Yedlin - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Nabil Bentaleb - Joelinton - ,Tim Krul - Max Aarons - Sam Byram - Grant Hanley - Christoph Zimmermann - Lukas Rupp - Todd Cantwell - Kenny McLean - Ondrej Duda - Alexander Tettey - Teemu Pukki - 
2019/20,25,Sun 2 Feb 2020,14:30,Mike Dean,Tottenham Hotspur Stadium- London,Att: 61022,Tottenham Hotspur,Manchester City,2,0,0,0,Steven Bergwijn 63' - Son Heung-Min 71' - ,,Toby Alderweireld - Giovani Lo Celso - ,Raheem Sterling - Kyle Walker - Oleksandr Zinchenko - Rodrigo - ,,Oleksandr Zinchenko - ,33.1,66.9,3.0,6.0,3.0,19.0,347.0,692.0,2.0,6.0,2.0,0.0,2.0,3.0,0.0,1.0,8.0,14.0,Hugo Lloris - Toby Alderweireld - Davinson Sánchez - Serge Aurier - Japhet Tanganga - Son Heung-Min - Harry Winks - Giovani Lo Celso - Dele Alli - Steven Bergwijn - Lucas Moura - ,Ederson - Kyle Walker - Oleksandr Zinchenko  - Fernandinho - Nicolás Otamendi - Ilkay Gündogan - Rodrigo - Kevin De Bruyne - Raheem Sterling - Sergio Agüero - Riyad Mahrez - 
2019/20,25,Sat 1 Feb 2020,13:00,Craig Pawson,Vicarage Road- Watford,Att: 21229,Watford,Everton,2,3,2,2,Adam Masina 10' - Roberto Pereyra 42' - ,Yerry Mina 45 +1'  45 +4' - Theo Walcott 90' - ,Adam Masina - Isaac Success - ,Fabian Delph - Yerry Mina - Mason Holgate - ,,Fabian Delph - ,44.6,55.4,2.0,5.0,11.0,12.0,364.0,441.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,17.0,14.0,Ben Foster - Adrian Mariappa - Adam Masina  - Craig Cathcart - Christian Kabasele - Gerard Deulofeu - Nathaniel Chalobah - Abdoulaye Doucouré - Etienne Capoue - Roberto Pereyra - Troy Deeney - ,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina   - Djibril Sidibé - Fabian Delph  - Gylfi Sigurdsson - Theo Walcott - Alex Iwobi - Richarlison - Dominic Calvert-Lewin - 
2019/20,25,Sat 1 Feb 2020,13:00,Michael Oliver,London Stadium- London,Att: 59952,West Ham United,Brighton and Hove Albion,3,3,2,0,Issa Diop 30' - Robert Snodgrass 45'  57' - ,Angelo Ogbonna 47' (og) - Pascal Groß 75' - Glenn Murray 79' - ,Angelo Ogbonna - ,Dale Stephens - ,,,35.1,64.9,6.0,6.0,12.0,19.0,321.0,607.0,4.0,6.0,2.0,1.0,1.0,1.0,0,0,8.0,9.0,Lukasz Fabianski - Aaron Cresswell - Angelo OgbonnaOwn   - Issa Diop - Ryan Fredericks - Robert Snodgrass  - Mark Noble - Tomas Soucek - Michail Antonio - Declan Rice - Sébastien Haller - ,Mat Ryan - Lewis Dunk - Adam Webster - Martín Montoya - Bernardo - Dale Stephens - Leandro Trossard - Pascal Groß - Aaron Mooy - Davy Pröpper - Glenn Murray - 
2019/20,26,Sun 16 Feb 2020,13:30,Lee Mason,Emirates Stadium- London,Att: 60188,Arsenal,Newcastle United,4,0,0,0,Pierre-Emerick Aubameyang 54' - Nicolas Pépé 57' - Mesut Özil 90' - Alexandre Lacazette 90 +5' - ,,Granit Xhaka - Bukayo Saka - ,,,,68.4,31.6,7.0,2.0,15.0,10.0,643.0,295.0,5.0,6.0,1.0,4.0,2.0,0.0,0,0,15.0,9.0,Bernd Leno - Héctor Bellerín - Shkodran Mustafi - David Luiz - Bukayo Saka - Dani Ceballos - Mesut Özil - Pierre-Emerick Aubameyang - Nicolas Pépé - Granit Xhaka - Eddie Nketiah - ,Martin Dubravka - Ciaran Clark - Jamaal Lascelles - Federico Fernández - Valentino Lazaro - Danny Rose - Allan Saint-Maximin - Miguel Almirón - Sean Longstaff - Nabil Bentaleb - Joelinton - 
2019/20,26,Sun 16 Feb 2020,11:00,Martin Atkinson,Villa Park- Birmingham,Att: 41874,Aston Villa,Tottenham Hotspur,2,3,1,2,Toby Alderweireld 9' (og) - Björn Engels 53' - ,Toby Alderweireld 27' - Son Heung-Min 45 +2'  90 +4' - ,Frederic Guilbert - Marvelous Nakamba - ,,,,54.3,45.7,4.0,10.0,18.0,23.0,444.0,386.0,12.0,7.0,0.0,1.0,2.0,0.0,0,0,12.0,10.0,Pepe Reina - Ezri Konsa Ngoyo - Björn Engels - Kortney Hause - Daniel Drinkwater - Douglas Luiz - Matt Targett - Frederic Guilbert - Jack Grealish - Mbwana Samatta - Anwar El Ghazi - ,Hugo Lloris - Toby AlderweireldOwn   - Davinson Sánchez - Serge Aurier - Ben Davies - Harry Winks - Eric Dier - Dele Alli - Steven Bergwijn - Lucas Moura - Son Heung-Min  - 
2019/20,26,Sat 8 Feb 2020,15:30,Kevin Friend,Amex Stadium- Falmer,Att: 30443,Brighton and Hove Albion,Watford,1,1,0,1,Adrian Mariappa 78' (og) - ,Abdoulaye Doucouré 19' - ,Ezequiel Schelotto - Solly March - ,Will Hughes - Adrian Mariappa - ,,,67.2,32.8,2.0,2.0,10.0,5.0,603.0,301.0,3.0,2.0,2.0,2.0,2.0,2.0,0,0,9.0,12.0,Mat Ryan - Shane Duffy - Lewis Dunk - Ezequiel Schelotto - Dan Burn - Leandro Trossard - Pascal Groß - Aaron Mooy - Solly March - Davy Pröpper - Glenn Murray - ,Ben Foster - Adrian Mariappa Own  - Adam Masina - Craig Cathcart - Christian Kabasele - Gerard Deulofeu - Abdoulaye Doucouré - Will Hughes - Etienne Capoue - Roberto Pereyra - Troy Deeney - 
2019/20,26,Mon 17 Feb 2020,17:00,Anthony Taylor,Stamford Bridge- London,Att: 40504,Chelsea,Manchester United,0,2,0,1,,Anthony Martial 45' - Harry Maguire 66' - ,Willian - Antonio Rüdiger - Kurt Zouma - Pedro - ,Fred - Brandon Williams - Aaron Wan-Bissaka - ,,,61.2,38.8,1.0,3.0,17.0,9.0,606.0,382.0,9.0,8.0,2.0,0.0,4.0,3.0,0,0,11.0,11.0,Willy Caballero - Antonio Rüdiger - Andreas Christensen - Reece James - César Azpilicueta - Jorginho - N'Golo Kanté - Mateo Kovacic - Willian - Pedro - Michy Batshuayi - ,David de Gea - Eric Bailly - Harry Maguire - Luke Shaw - Fred - Aaron Wan-Bissaka - Nemanja Matic - Brandon Williams - Anthony Martial - Bruno Fernandes - Daniel James - 
